unix,date,symbol,open,high,low,close,Volume XLM,Volume USDT,tradecount
1.5533E+12,23-03-2019 00:00,XLM/USDT,0.1081,0.10944,0.10516,0.10681,34616741.9,3714781.394,19462
1.55321E+12,22-03-2019 00:00,XLM/USDT,0.10551,0.1097,0.10425,0.10815,42456151.7,4541947.734,23623
1.55313E+12,21-03-2019 00:00,XLM/USDT,0.10883,0.10995,0.09963,0.10554,73008378.8,7737808.31,36025
1.55304E+12,20-03-2019 00:00,XLM/USDT,0.11197,0.11252,0.10718,0.10882,70943368.6,7830949.276,36534
1.55295E+12,19-03-2019 00:00,XLM/USDT,0.11617,0.11868,0.1107,0.11193,107966687.6,12291424.93,65382
1.55287E+12,18-03-2019 00:00,XLM/USDT,0.10897,0.11875,0.10569,0.11616,103676049.7,11736912.22,52614
1.55278E+12,17-03-2019 00:00,XLM/USDT,0.10837,0.10899,0.10606,0.10896,24995851.5,2694278.217,19828
1.55269E+12,16-03-2019 00:00,XLM/USDT,0.10622,0.10998,0.10601,0.10837,49603211.8,5370001.408,27982
1.55261E+12,15-03-2019 00:00,XLM/USDT,0.10644,0.10837,0.10313,0.10621,62162885.1,6576732.66,31742
1.55252E+12,14-03-2019 00:00,XLM/USDT,0.10911,0.1128,0.10487,0.10639,125674732.1,13609621.5,60428
1.55244E+12,13-03-2019 00:00,XLM/USDT,0.10536,0.11243,0.10029,0.10916,115857059.1,12259682.61,55533
1.55235E+12,12-03-2019 00:00,XLM/USDT,0.10199,0.10793,0.09647,0.10541,109246783.6,11241888.28,50633
1.55226E+12,11-03-2019 00:00,XLM/USDT,0.10018,0.1097,0.09901,0.10199,207400217.3,21309227.94,82046
1.55218E+12,10-03-2019 00:00,XLM/USDT,0.09035,0.1044,0.08952,0.10028,171407268.1,16678669.88,68972
1.55209E+12,09-03-2019 00:00,XLM/USDT,0.08619,0.092,0.0858,0.09028,53166134.2,4748235.002,29482
1.552E+12,08-03-2019 00:00,XLM/USDT,0.08519,0.0899,0.08507,0.08629,57398059.9,5023990.096,26775
1.55192E+12,07-03-2019 00:00,XLM/USDT,0.08462,0.08591,0.08368,0.08519,23761876.4,2020638.338,13960
1.55183E+12,06-03-2019 00:00,XLM/USDT,0.08567,0.08616,0.08347,0.08469,29652710.5,2508585.827,12295
1.55174E+12,05-03-2019 00:00,XLM/USDT,0.082,0.08646,0.08054,0.08565,40081699.4,3370020.031,17669
1.55166E+12,04-03-2019 00:00,XLM/USDT,0.0875,0.08766,0.07939,0.08199,53284163.4,4410499.778,23355
1.55157E+12,03-03-2019 00:00,XLM/USDT,0.0836,0.09,0.0826,0.0875,53169299.3,4625795.291,22560
1.55148E+12,02-03-2019 00:00,XLM/USDT,0.08467,0.0858,0.08243,0.08358,20248088.1,1693751.537,10903
1.5514E+12,01-03-2019 00:00,XLM/USDT,0.08452,0.0863,0.08394,0.08467,25195267.4,2140541.315,19786
1.55131E+12,28-02-2019 00:00,XLM/USDT,0.08414,0.08541,0.0824,0.08439,27796094.8,2333021.501,21738
1.55123E+12,27-02-2019 00:00,XLM/USDT,0.08436,0.0859,0.0806,0.08413,40618994.1,3401448.733,23824
1.55114E+12,26-02-2019 00:00,XLM/USDT,0.08603,0.08686,0.08301,0.08441,40624278.8,3434633.815,18856
1.55105E+12,25-02-2019 00:00,XLM/USDT,0.08197,0.0889,0.08171,0.08603,66203719.2,5643394.8,26714
1.55097E+12,24-02-2019 00:00,XLM/USDT,0.0939,0.0972,0.08017,0.08185,108270811.2,9659807.297,39598
1.55088E+12,23-02-2019 00:00,XLM/USDT,0.09049,0.09597,0.08879,0.09389,55817640.6,5153476.105,20818
1.55079E+12,22-02-2019 00:00,XLM/USDT,0.08859,0.0923,0.088,0.0904,38300174.9,3440639.92,16678
1.55071E+12,21-02-2019 00:00,XLM/USDT,0.09204,0.09428,0.0871,0.08854,82415770.8,7421696.795,31828
1.55062E+12,20-02-2019 00:00,XLM/USDT,0.08982,0.09241,0.08542,0.09198,110275238.9,9806453.858,42800
1.55053E+12,19-02-2019 00:00,XLM/USDT,0.08358,0.09344,0.08238,0.08974,173503486.6,15427687.05,56288
1.55045E+12,18-02-2019 00:00,XLM/USDT,0.07958,0.084,0.07868,0.08371,90707642.4,7400424.396,29670
1.55036E+12,17-02-2019 00:00,XLM/USDT,0.07805,0.0805,0.07738,0.07964,37932569.9,2975131.255,14223
1.55028E+12,16-02-2019 00:00,XLM/USDT,0.07916,0.07939,0.0775,0.07811,32045596.9,2509320.084,16195
1.55019E+12,15-02-2019 00:00,XLM/USDT,0.0763,0.08151,0.07568,0.07907,88466367.2,6964500.143,34156
1.5501E+12,14-02-2019 00:00,XLM/USDT,0.07622,0.07691,0.0742,0.07626,45404967.2,3436231.843,17312
1.55002E+12,13-02-2019 00:00,XLM/USDT,0.07718,0.07865,0.07516,0.07622,33060013.2,2540783.234,14892
1.54993E+12,12-02-2019 00:00,XLM/USDT,0.07708,0.07806,0.07464,0.07718,64773546.4,4942201.524,24111
1.54984E+12,11-02-2019 00:00,XLM/USDT,0.08032,0.08066,0.07643,0.077,48908352.8,3811149.661,22699
1.54976E+12,10-02-2019 00:00,XLM/USDT,0.08076,0.082,0.0755,0.08022,94302782.3,7394608.867,30260
1.54967E+12,09-02-2019 00:00,XLM/USDT,0.08144,0.0822,0.07922,0.08069,61187436.8,4928885.168,23926
1.54958E+12,08-02-2019 00:00,XLM/USDT,0.07426,0.08336,0.07301,0.08142,85699626.8,6757614.536,28467
1.5495E+12,07-02-2019 00:00,XLM/USDT,0.07426,0.0775,0.071,0.07426,49927985.1,3733571.024,18407
1.54941E+12,06-02-2019 00:00,XLM/USDT,0.07706,0.07751,0.07241,0.07426,48707263.2,3604299.875,18102
1.54932E+12,05-02-2019 00:00,XLM/USDT,0.07861,0.0788,0.07627,0.07702,40870949.6,3162189.599,15243
1.54924E+12,04-02-2019 00:00,XLM/USDT,0.08021,0.08097,0.07858,0.07862,33619186.7,2677177.086,12845
1.54915E+12,03-02-2019 00:00,XLM/USDT,0.08305,0.08318,0.07828,0.08012,30371157.8,2459187.413,12042
1.54907E+12,02-02-2019 00:00,XLM/USDT,0.08086,0.0837,0.08053,0.083,27152104,2219905.027,12236
1.54898E+12,01-02-2019 00:00,XLM/USDT,0.08122,0.08384,0.07858,0.08083,54378699.7,4405558.621,20352
1.54889E+12,31-01-2019 00:00,XLM/USDT,0.08516,0.08786,0.08069,0.08115,58590808.7,4918303.293,23085
1.54881E+12,30-01-2019 00:00,XLM/USDT,0.08214,0.08847,0.0806,0.08509,60467747.7,5129268.301,24161
1.54872E+12,29-01-2019 00:00,XLM/USDT,0.08578,0.08718,0.08025,0.08216,58477819.5,4840281.529,23770
1.54863E+12,28-01-2019 00:00,XLM/USDT,0.09434,0.09471,0.08305,0.08583,58244285.5,5105535.689,25705
1.54855E+12,27-01-2019 00:00,XLM/USDT,0.09813,0.09833,0.09295,0.0943,53865188.7,5163339.885,21691
1.54846E+12,26-01-2019 00:00,XLM/USDT,0.09947,0.10391,0.09663,0.09814,48123918.7,4809166.145,20734
1.54837E+12,25-01-2019 00:00,XLM/USDT,0.10096,0.10098,0.09753,0.0995,19865568,1975157.904,10315
1.54829E+12,24-01-2019 00:00,XLM/USDT,0.10073,0.10141,0.09928,0.101,19630183.5,1969997.947,9012
1.5482E+12,23-01-2019 00:00,XLM/USDT,0.10202,0.10287,0.09872,0.10068,24497735.7,2484020.833,11602
1.54812E+12,22-01-2019 00:00,XLM/USDT,0.10142,0.1032,0.09837,0.10209,33709460.4,3424706.236,15438
1.54803E+12,21-01-2019 00:00,XLM/USDT,0.10289,0.1033,0.09974,0.10139,30834243.6,3140370.1,14297
1.54794E+12,20-01-2019 00:00,XLM/USDT,0.10655,0.10768,0.10067,0.10289,41630238,4339037.861,18103
1.54786E+12,19-01-2019 00:00,XLM/USDT,0.10561,0.1096,0.10521,0.10651,31975911.6,3426190.041,14149
1.54777E+12,18-01-2019 00:00,XLM/USDT,0.10713,0.10748,0.10428,0.10542,17173987.2,1818034.123,10441
1.54768E+12,17-01-2019 00:00,XLM/USDT,0.10555,0.1087,0.1024,0.10712,33367460.6,3527310.872,15437
1.5476E+12,16-01-2019 00:00,XLM/USDT,0.10383,0.10763,0.10335,0.10551,19928841.4,2101246.746,12202
1.54751E+12,15-01-2019 00:00,XLM/USDT,0.10732,0.10815,0.10227,0.1037,33954473,3577881.717,16205
1.54742E+12,14-01-2019 00:00,XLM/USDT,0.1011,0.10895,0.10103,0.10732,48781156.6,5123262.051,22600
1.54734E+12,13-01-2019 00:00,XLM/USDT,0.10451,0.11095,0.09838,0.10102,65655302.9,6925780.267,31726
1.54725E+12,12-01-2019 00:00,XLM/USDT,0.10385,0.10487,0.10241,0.10447,34918334.2,3623745.12,15169
1.54716E+12,11-01-2019 00:00,XLM/USDT,0.10595,0.10711,0.10125,0.10385,59381883.4,6186461.876,26560
1.54708E+12,10-01-2019 00:00,XLM/USDT,0.12253,0.12757,0.10121,0.10595,99969300.9,11354701.92,44769
1.54699E+12,09-01-2019 00:00,XLM/USDT,0.12158,0.12316,0.11998,0.1225,46637146.1,5670414.513,20945
1.54691E+12,08-01-2019 00:00,XLM/USDT,0.12221,0.1247,0.1177,0.12153,60831886.4,7375814.487,30010
1.54682E+12,07-01-2019 00:00,XLM/USDT,0.11871,0.12402,0.1183,0.12232,69725772.8,8476106.073,30780
1.54673E+12,06-01-2019 00:00,XLM/USDT,0.11161,0.11999,0.11046,0.11871,46045092.8,5304126.357,23552
1.54665E+12,05-01-2019 00:00,XLM/USDT,0.11276,0.11397,0.11109,0.11148,35826640.9,4036564.586,17769
1.54656E+12,04-01-2019 00:00,XLM/USDT,0.11146,0.1134,0.10922,0.11271,32717497.6,3651454.174,17843
1.54647E+12,03-01-2019 00:00,XLM/USDT,0.11654,0.11688,0.11017,0.11139,34837060.8,3936989.52,14718
1.54639E+12,02-01-2019 00:00,XLM/USDT,0.11367,0.1177,0.1115,0.11656,29386260.7,3373469.628,17028
1.5463E+12,01-01-2019 00:00,XLM/USDT,0.11002,0.1138,0.10856,0.11351,21211564.9,2358440.139,11778
1.54621E+12,31-12-2018 00:00,XLM/USDT,0.1156,0.1162,0.10871,0.11002,38757375.2,4360730.552,17030
1.54613E+12,30-12-2018 00:00,XLM/USDT,0.11462,0.11748,0.11115,0.11556,37090038.5,4255279.034,16429
1.54604E+12,29-12-2018 00:00,XLM/USDT,0.11881,0.12019,0.11402,0.11435,27352684.5,3210455.589,15862
1.54596E+12,28-12-2018 00:00,XLM/USDT,0.10728,0.12099,0.10634,0.11878,42768505.9,4933624.188,20645
1.54587E+12,27-12-2018 00:00,XLM/USDT,0.11836,0.11881,0.10595,0.10727,35936468.3,4042263.354,16299
1.54578E+12,26-12-2018 00:00,XLM/USDT,0.11856,0.12369,0.11251,0.11836,53882530.6,6309068.517,24711
1.5457E+12,25-12-2018 00:00,XLM/USDT,0.13077,0.13157,0.11392,0.11882,59412391.1,7093255.387,30262
1.54561E+12,24-12-2018 00:00,XLM/USDT,0.12466,0.14208,0.12437,0.13063,137567699,18339917.1,55576
1.54552E+12,23-12-2018 00:00,XLM/USDT,0.12009,0.1277,0.119,0.12454,90016197.6,11054767.74,31850
1.54544E+12,22-12-2018 00:00,XLM/USDT,0.1185,0.12242,0.11466,0.1201,69963088,8236249.419,26437
1.54535E+12,21-12-2018 00:00,XLM/USDT,0.12413,0.13307,0.11456,0.11869,118579358.4,14665043.02,48970
1.54526E+12,20-12-2018 00:00,XLM/USDT,0.11166,0.12551,0.11001,0.12414,87964079.4,10504948.98,39858
1.54518E+12,19-12-2018 00:00,XLM/USDT,0.11369,0.1265,0.11147,0.11174,113710969.6,13364264.87,44435
1.54509E+12,18-12-2018 00:00,XLM/USDT,0.10863,0.114,0.10453,0.11368,67374235.8,7320073.342,28180
1.545E+12,17-12-2018 00:00,XLM/USDT,0.09559,0.11303,0.09531,0.10874,53617783.4,5629108.337,23119
1.54492E+12,16-12-2018 00:00,XLM/USDT,0.09456,0.10088,0.09425,0.09569,26505246.4,2587548.378,13972
1.54483E+12,15-12-2018 00:00,XLM/USDT,0.09658,0.09894,0.09175,0.09453,30785914.9,2919967.653,17231
1.54475E+12,14-12-2018 00:00,XLM/USDT,0.10474,0.10517,0.09407,0.09666,38316766.1,3812941.588,19747
1.54466E+12,13-12-2018 00:00,XLM/USDT,0.11235,0.1126,0.10252,0.10472,28752856.6,3112691.527,14806
1.54457E+12,12-12-2018 00:00,XLM/USDT,0.11117,0.1153,0.10999,0.1124,22177265.8,2499827.165,11798
1.54449E+12,11-12-2018 00:00,XLM/USDT,0.11566,0.11728,0.1103,0.11122,24567127.5,2780625.482,14336
1.5444E+12,10-12-2018 00:00,XLM/USDT,0.12108,0.12412,0.113,0.11546,33663681.9,3953151.561,18474
1.54431E+12,09-12-2018 00:00,XLM/USDT,0.11617,0.12631,0.11423,0.12121,32485282.2,3912040.173,19304
1.54423E+12,08-12-2018 00:00,XLM/USDT,0.11495,0.1238,0.10961,0.1162,54268413,6337277.285,31453
1.54414E+12,07-12-2018 00:00,XLM/USDT,0.11778,0.126,0.10501,0.11495,61593256.2,6908393.235,37567
1.54405E+12,06-12-2018 00:00,XLM/USDT,0.13369,0.13896,0.11756,0.1178,43626218.93,5664577.928,27585
1.54397E+12,05-12-2018 00:00,XLM/USDT,0.147,0.1473,0.1325,0.13393,31875507.6,4489914.983,19465
1.54388E+12,04-12-2018 00:00,XLM/USDT,0.14899,0.15413,0.1432,0.14692,33373895,4986944.945,19780
1.5438E+12,03-12-2018 00:00,XLM/USDT,0.16107,0.16208,0.14799,0.14893,38019664.7,5853077.44,22134
1.54371E+12,02-12-2018 00:00,XLM/USDT,0.16471,0.16894,0.15929,0.16101,33708298.7,5493781.054,19797
1.54362E+12,01-12-2018 00:00,XLM/USDT,0.15973,0.16998,0.157,0.16451,42920328.2,7045621.584,24307
1.54354E+12,30-11-2018 00:00,XLM/USDT,0.16523,0.17456,0.15267,0.15973,79097492.3,12854945.07,41451
1.54345E+12,29-11-2018 00:00,XLM/USDT,0.16107,0.17365,0.15357,0.16524,69680253.6,11441519.94,36367
1.54336E+12,28-11-2018 00:00,XLM/USDT,0.14654,0.16787,0.146,0.16107,79058978.8,12508431.34,39893
1.54328E+12,27-11-2018 00:00,XLM/USDT,0.14782,0.15095,0.13842,0.14663,77023772.4,11054709.23,37240
1.54319E+12,26-11-2018 00:00,XLM/USDT,0.16293,0.16774,0.1391,0.14773,143481584.2,21859798.81,65515
1.5431E+12,25-11-2018 00:00,XLM/USDT,0.15401,0.165,0.13337,0.16293,171890681.7,25291351.89,62255
1.54302E+12,24-11-2018 00:00,XLM/USDT,0.18404,0.18989,0.1435,0.15399,120535743.3,19740154.03,37925
1.54293E+12,23-11-2018 00:00,XLM/USDT,0.18694,0.192,0.17635,0.18395,73887985.3,13464331.32,31094
1.54284E+12,22-11-2018 00:00,XLM/USDT,0.20636,0.20877,0.1862,0.18715,51225049.1,10136392.91,22247
1.54276E+12,21-11-2018 00:00,XLM/USDT,0.19708,0.21571,0.18812,0.20619,89347572.1,18036775.99,46965
1.54267E+12,20-11-2018 00:00,XLM/USDT,0.22771,0.23626,0.18118,0.19688,137391183.7,28716044.84,82253
1.54259E+12,19-11-2018 00:00,XLM/USDT,0.25347,0.25357,0.22481,0.22749,91359889.7,21311872.29,58059
1.5425E+12,18-11-2018 00:00,XLM/USDT,0.24883,0.25865,0.24741,0.25333,48162678.1,12194643.6,34366
1.54241E+12,17-11-2018 00:00,XLM/USDT,0.24159,0.2509,0.23483,0.24886,50712116.5,12352268.32,40241
1.54233E+12,16-11-2018 00:00,XLM/USDT,0.24586,0.25292,0.23617,0.24148,74112802.4,18079605.43,52287
1.54224E+12,15-11-2018 00:00,XLM/USDT,0.24104,0.25229,0.215,0.24508,77979723,18346386.93,53303
1.54215E+12,14-11-2018 00:00,XLM/USDT,0.26121,0.26184,0.22246,0.241,64918497.6,15546105.98,44613
1.54207E+12,13-11-2018 00:00,XLM/USDT,0.2713,0.27495,0.25896,0.26139,29004949.6,7745951.638,26990
1.54198E+12,12-11-2018 00:00,XLM/USDT,0.27767,0.2871,0.2694,0.27108,37698144.4,10448664.86,34405
1.54189E+12,11-11-2018 00:00,XLM/USDT,0.26484,0.281,0.26308,0.27712,46321864.9,12659785.78,36912
1.54181E+12,10-11-2018 00:00,XLM/USDT,0.25846,0.2659,0.25708,0.26459,11894773.9,3114427.332,13106
1.54172E+12,09-11-2018 00:00,XLM/USDT,0.25831,0.268,0.25363,0.25864,27928331.7,7291643.35,23986
1.54164E+12,08-11-2018 00:00,XLM/USDT,0.25927,0.26891,0.25,0.25825,32737285.4,8490585.844,26490
1.54155E+12,07-11-2018 00:00,XLM/USDT,0.26876,0.2692,0.2535,0.25916,29093599,7585707.364,25636
1.54146E+12,06-11-2018 00:00,XLM/USDT,0.24896,0.27099,0.24862,0.2688,35121277.1,9082715.874,29534
1.54138E+12,05-11-2018 00:00,XLM/USDT,0.24581,0.24959,0.237,0.24919,13266220,3249942.89,11417
1.54129E+12,04-11-2018 00:00,XLM/USDT,0.2369,0.25018,0.23623,0.24596,19707530.9,4817787.708,14886
1.5412E+12,03-11-2018 00:00,XLM/USDT,0.23838,0.24499,0.2359,0.23673,11466321,2747182.349,10130
1.54112E+12,02-11-2018 00:00,XLM/USDT,0.2261,0.24298,0.22575,0.23838,14099150.9,3293665.637,10143
1.54103E+12,01-11-2018 00:00,XLM/USDT,0.22699,0.22757,0.2212,0.22648,7218764.2,1628236.024,5072
1.54094E+12,31-10-2018 00:00,XLM/USDT,0.22381,0.22725,0.218,0.22668,8231911.9,1835889.433,6915
1.54086E+12,30-10-2018 00:00,XLM/USDT,0.22283,0.22798,0.22262,0.22368,5637973.8,1266436.572,5322
1.54077E+12,29-10-2018 00:00,XLM/USDT,0.23501,0.23584,0.22119,0.22273,10058177,2281581.504,8319
1.54068E+12,28-10-2018 00:00,XLM/USDT,0.23114,0.23768,0.2302,0.23453,6856732.5,1600512.294,5907
1.5406E+12,27-10-2018 00:00,XLM/USDT,0.23747,0.23792,0.22856,0.23113,7474091.4,1747990.26,6072
1.54051E+12,26-10-2018 00:00,XLM/USDT,0.23817,0.24034,0.23401,0.2371,7249881.1,1717671.21,5987
1.54043E+12,25-10-2018 00:00,XLM/USDT,0.24113,0.24289,0.2371,0.23836,8815410.3,2109119.061,7206
1.54034E+12,24-10-2018 00:00,XLM/USDT,0.24555,0.24822,0.24,0.24113,13644738,3334484.098,9114
1.54025E+12,23-10-2018 00:00,XLM/USDT,0.24818,0.25298,0.24313,0.24555,14999952.1,3706058.602,10276
1.54017E+12,22-10-2018 00:00,XLM/USDT,0.2473,0.25127,0.2427,0.24851,19661712.8,4872106.874,10995
1.54008E+12,21-10-2018 00:00,XLM/USDT,0.25207,0.2559,0.24664,0.24731,28150050.3,7065093.94,12124
1.53999E+12,20-10-2018 00:00,XLM/USDT,0.24989,0.262,0.24658,0.25185,31022820.8,7833269.473,15714
1.53991E+12,19-10-2018 00:00,XLM/USDT,0.24555,0.25262,0.239,0.25008,22997353.7,5675921.314,13386
1.53982E+12,18-10-2018 00:00,XLM/USDT,0.24983,0.2559,0.235,0.24556,33502257.8,8266169.986,18395
1.53973E+12,17-10-2018 00:00,XLM/USDT,0.23674,0.2537,0.23542,0.24971,40849608.2,10034823.69,21974
1.53965E+12,16-10-2018 00:00,XLM/USDT,0.22938,0.23864,0.22767,0.23675,26945278,6242343.296,13053
1.53956E+12,15-10-2018 00:00,XLM/USDT,0.21072,0.24999,0.20911,0.22943,57620991.9,13306375.94,31451
1.53948E+12,14-10-2018 00:00,XLM/USDT,0.21625,0.21922,0.2092,0.21102,30567946.8,6610395.32,11357
1.53939E+12,13-10-2018 00:00,XLM/USDT,0.21522,0.22023,0.21496,0.21624,28377923.4,6164076.179,10406
1.5393E+12,12-10-2018 00:00,XLM/USDT,0.20721,0.222,0.20553,0.21563,29848209.4,6456849.661,14619
1.53922E+12,11-10-2018 00:00,XLM/USDT,0.24318,0.24337,0.20562,0.2071,52404257.6,11464751.33,29233
1.53913E+12,10-10-2018 00:00,XLM/USDT,0.24779,0.24799,0.2415,0.24306,27269383.2,6649687.733,12413
1.53904E+12,09-10-2018 00:00,XLM/USDT,0.25018,0.25134,0.24366,0.2481,32191450.6,7942564.243,13330
1.53896E+12,08-10-2018 00:00,XLM/USDT,0.24491,0.25155,0.24213,0.24998,34047119,8394579.651,15548
1.53887E+12,07-10-2018 00:00,XLM/USDT,0.24155,0.24569,0.23809,0.24535,28664542.2,6928859.472,11968
1.53878E+12,06-10-2018 00:00,XLM/USDT,0.24716,0.2483,0.23956,0.24145,30514317.1,7445343.541,11344
1.5387E+12,05-10-2018 00:00,XLM/USDT,0.24433,0.25,0.24065,0.24767,29788252.3,7294136.94,11726
1.53861E+12,04-10-2018 00:00,XLM/USDT,0.24203,0.25,0.24095,0.2443,29279184.2,7194556.442,12150
1.53852E+12,03-10-2018 00:00,XLM/USDT,0.24662,0.24917,0.23618,0.2419,35974522.4,8720709.267,18960
1.53844E+12,02-10-2018 00:00,XLM/USDT,0.25876,0.26091,0.24529,0.24662,35101181.8,8925634.087,18641
1.53835E+12,01-10-2018 00:00,XLM/USDT,0.25965,0.26473,0.2512,0.25883,42805031,11116252.54,24389
1.53827E+12,30-09-2018 00:00,XLM/USDT,0.25419,0.26422,0.25,0.2599,43365993.9,11201240,24335
1.53818E+12,29-09-2018 00:00,XLM/USDT,0.25359,0.2619,0.24422,0.2543,26593166.9,6750023.226,17652
1.53809E+12,28-09-2018 00:00,XLM/USDT,0.25972,0.265,0.24746,0.25325,42482333.5,10833749.94,22653
1.53801E+12,27-09-2018 00:00,XLM/USDT,0.24355,0.26582,0.24261,0.26009,73280962.3,18735071.87,37922
1.53792E+12,26-09-2018 00:00,XLM/USDT,0.25306,0.2588,0.2371,0.24353,81284688.3,20250410.17,37431
1.53783E+12,25-09-2018 00:00,XLM/USDT,0.25876,0.2591,0.23058,0.253,113539555.5,27603545.32,47665
1.53775E+12,24-09-2018 00:00,XLM/USDT,0.28131,0.2835,0.25113,0.25856,108928314.1,28922756.93,50792
1.53766E+12,23-09-2018 00:00,XLM/USDT,0.23992,0.30462,0.23902,0.28163,207878364.6,58743947.59,84903
1.53757E+12,22-09-2018 00:00,XLM/USDT,0.24808,0.252,0.23132,0.24047,51788286.2,12436627.29,25127
1.53749E+12,21-09-2018 00:00,XLM/USDT,0.232,0.28047,0.23132,0.24808,144704231.6,36355555.19,63486
1.5374E+12,20-09-2018 00:00,XLM/USDT,0.20672,0.2455,0.205,0.23216,65145758.6,14366304.9,26479
1.53732E+12,19-09-2018 00:00,XLM/USDT,0.2069,0.2115,0.1981,0.20632,34162894,7049412.399,16097
1.53723E+12,18-09-2018 00:00,XLM/USDT,0.19522,0.21565,0.18775,0.20666,45601109.4,9347275.774,20268
1.53714E+12,17-09-2018 00:00,XLM/USDT,0.20668,0.20982,0.19351,0.19521,32998774.7,6686797,15176
1.53706E+12,16-09-2018 00:00,XLM/USDT,0.20236,0.20932,0.1977,0.2058,30205441.7,6180529.985,13059
1.53697E+12,15-09-2018 00:00,XLM/USDT,0.20012,0.20621,0.19915,0.20204,25775901.9,5235592.584,11206
1.53688E+12,14-09-2018 00:00,XLM/USDT,0.20555,0.20968,0.19611,0.20012,36313667.4,7374423.105,17107
1.5368E+12,13-09-2018 00:00,XLM/USDT,0.19685,0.21264,0.1967,0.2058,50776775.7,10441248.02,22083
1.53671E+12,12-09-2018 00:00,XLM/USDT,0.20046,0.2085,0.1839,0.19672,66043031.3,12991334.86,26403
1.53662E+12,11-09-2018 00:00,XLM/USDT,0.19026,0.2107,0.18179,0.20071,65844553.7,12939383.31,23933
1.53654E+12,10-09-2018 00:00,XLM/USDT,0.19009,0.19486,0.18,0.19011,33829427.8,6434561.697,13151
1.53645E+12,09-09-2018 00:00,XLM/USDT,0.19328,0.19989,0.18842,0.19024,33175708.3,6444315.775,13919
1.53636E+12,08-09-2018 00:00,XLM/USDT,0.20581,0.2084,0.18806,0.19328,31469204,6319621.099,13752
1.53628E+12,07-09-2018 00:00,XLM/USDT,0.2081,0.2129,0.19552,0.20593,36113437.3,7433697.33,15946
1.53619E+12,06-09-2018 00:00,XLM/USDT,0.2036,0.21083,0.192,0.208,44921407.4,8920206.404,18986
1.53611E+12,05-09-2018 00:00,XLM/USDT,0.23228,0.23476,0.2023,0.20335,56770932.1,12435262.08,25876
1.53602E+12,04-09-2018 00:00,XLM/USDT,0.22062,0.23554,0.21986,0.23206,47634446.1,10768891.38,19483
1.53593E+12,03-09-2018 00:00,XLM/USDT,0.226,0.22674,0.21913,0.22061,30641876,6823240.055,13370
1.53585E+12,02-09-2018 00:00,XLM/USDT,0.22951,0.23263,0.22306,0.226,31806805,7226783.161,14018
1.53576E+12,01-09-2018 00:00,XLM/USDT,0.22279,0.2356,0.22213,0.22991,41767382.5,9556541.806,17426
1.53567E+12,31-08-2018 00:00,XLM/USDT,0.22281,0.22452,0.21593,0.22282,32509342.3,7164197.362,13841
1.53559E+12,30-08-2018 00:00,XLM/USDT,0.22552,0.228,0.21268,0.22185,34705809.3,7613608.496,14931
1.5355E+12,29-08-2018 00:00,XLM/USDT,0.23583,0.23674,0.21955,0.2262,46869062.3,10726543.94,17439
1.53541E+12,28-08-2018 00:00,XLM/USDT,0.22759,0.24037,0.22333,0.23528,58535121.6,13509647.11,24662
1.53533E+12,27-08-2018 00:00,XLM/USDT,0.2129,0.22759,0.2122,0.22728,40997745.7,8959882.537,16314
1.53524E+12,26-08-2018 00:00,XLM/USDT,0.21787,0.21878,0.208,0.213,33082402.6,7027117.169,12439
1.53516E+12,25-08-2018 00:00,XLM/USDT,0.21902,0.22016,0.21515,0.21787,32238330.5,7000383.963,12636
1.53507E+12,24-08-2018 00:00,XLM/USDT,0.21694,0.22,0.21093,0.21903,26854801.9,5779758.567,11826
1.53498E+12,23-08-2018 00:00,XLM/USDT,0.20819,0.21695,0.20743,0.21694,30762015.3,6517749.497,12856
1.5349E+12,22-08-2018 00:00,XLM/USDT,0.21896,0.23098,0.20151,0.20752,40518457.7,8873411.731,19138
1.53481E+12,21-08-2018 00:00,XLM/USDT,0.21134,0.22113,0.21115,0.21898,28216389,6111363.898,12156
1.53472E+12,20-08-2018 00:00,XLM/USDT,0.22786,0.2318,0.21117,0.21134,33992821.1,7570557.67,15620
1.53464E+12,19-08-2018 00:00,XLM/USDT,0.22188,0.2328,0.21921,0.22785,34994430.2,7919514.334,14981
1.53455E+12,18-08-2018 00:00,XLM/USDT,0.2392,0.24711,0.21698,0.22188,45018497.1,10276420.56,22300
1.53446E+12,17-08-2018 00:00,XLM/USDT,0.21452,0.2404,0.21398,0.23939,56968283.4,12905666.11,26730
1.53438E+12,16-08-2018 00:00,XLM/USDT,0.21475,0.22199,0.20792,0.21451,40209210.6,8610736.346,18249
1.53429E+12,15-08-2018 00:00,XLM/USDT,0.21687,0.23888,0.213,0.21475,70942863.1,15845065.81,32963
1.5342E+12,14-08-2018 00:00,XLM/USDT,0.2216,0.22161,0.19399,0.21661,79333192.4,16725195.25,35480
1.53412E+12,13-08-2018 00:00,XLM/USDT,0.22342,0.24331,0.21888,0.22174,84639902.4,19548578.52,36171
1.53403E+12,12-08-2018 00:00,XLM/USDT,0.21599,0.22969,0.21384,0.22344,56032858.6,12495347.62,25365
1.53395E+12,11-08-2018 00:00,XLM/USDT,0.22253,0.2266,0.2001,0.21598,73928434.4,15785692.18,31919
1.53386E+12,10-08-2018 00:00,XLM/USDT,0.22065,0.241,0.21167,0.22187,97395416.1,21773812.58,42756
