unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1.56125E+12,23-06-2019 00:00,XRP/USDT,0.47714,0.49298,0.465,0.47015,162392192.9,77700320.64,156044
1.56116E+12,22-06-2019 00:00,XRP/USDT,0.44262,0.50999,0.43752,0.47729,348224018.7,163666705.9,268424
1.56108E+12,21-06-2019 00:00,XRP/USDT,0.42986,0.45,0.42925,0.4425,115252934.3,50628737.74,116661
1.56099E+12,20-06-2019 00:00,XRP/USDT,0.43426,0.43592,0.4198,0.42995,91377053.5,39061819.45,101636
1.5609E+12,19-06-2019 00:00,XRP/USDT,0.42697,0.43852,0.42369,0.43406,95631659.5,41253569.31,106815
1.56082E+12,18-06-2019 00:00,XRP/USDT,0.44705,0.45499,0.41963,0.42694,247437564.9,108018660.6,213078
1.56073E+12,17-06-2019 00:00,XRP/USDT,0.42701,0.46311,0.42181,0.44705,310680509.3,135725597.8,227999
1.56064E+12,16-06-2019 00:00,XRP/USDT,0.40949,0.44098,0.40583,0.42703,179818739.9,75742406.87,161611
1.56056E+12,15-06-2019 00:00,XRP/USDT,0.40201,0.41213,0.40052,0.4095,144441080.7,58839424.43,135327
1.56047E+12,14-06-2019 00:00,XRP/USDT,0.39872,0.40364,0.39025,0.40201,70743211.6,28025633.51,89064
1.56038E+12,13-06-2019 00:00,XRP/USDT,0.40075,0.40804,0.3942,0.39876,76971683.5,30894024.25,86869
1.5603E+12,12-06-2019 00:00,XRP/USDT,0.39209,0.402,0.38726,0.40074,80803548.9,31939889.17,92046
1.56021E+12,11-06-2019 00:00,XRP/USDT,0.39985,0.40195,0.38175,0.39192,75361808.1,29435000.46,90311
1.56012E+12,10-06-2019 00:00,XRP/USDT,0.38528,0.40346,0.37985,0.3999,111675278.5,43927195.38,115417
1.56004E+12,09-06-2019 00:00,XRP/USDT,0.40699,0.41043,0.37,0.38527,117296911.4,45513473.56,118307
1.55995E+12,08-06-2019 00:00,XRP/USDT,0.41871,0.42222,0.4021,0.40699,77326412.3,31886670.37,88909
1.55987E+12,07-06-2019 00:00,XRP/USDT,0.41935,0.43003,0.41389,0.41886,121225704.2,51138467.59,120088
1.55978E+12,06-06-2019 00:00,XRP/USDT,0.39997,0.427,0.39024,0.41937,187115409.8,76729329.76,166982
1.55969E+12,05-06-2019 00:00,XRP/USDT,0.3989,0.40597,0.3871,0.4001,129307000.7,51543647.84,140979
1.55961E+12,04-06-2019 00:00,XRP/USDT,0.41739,0.41934,0.3836,0.39878,220369532.7,89143978.18,206294
1.55952E+12,03-06-2019 00:00,XRP/USDT,0.44396,0.465,0.417,0.41731,235501937.2,104328481.5,206456
1.55943E+12,02-06-2019 00:00,XRP/USDT,0.42856,0.44695,0.42735,0.44396,102419845.2,44973534.63,103531
1.55935E+12,01-06-2019 00:00,XRP/USDT,0.43849,0.44169,0.41664,0.42894,113888226.1,49238915.75,117859
1.55926E+12,31-05-2019 00:00,XRP/USDT,0.41809,0.4408,0.40614,0.43851,193230057.5,81751522.21,168694
1.55917E+12,30-05-2019 00:00,XRP/USDT,0.44286,0.4735,0.401,0.41789,347536093.1,155017970.6,257095
1.55909E+12,29-05-2019 00:00,XRP/USDT,0.44863,0.45701,0.42,0.44307,205712650.4,90894593.91,175046
1.559E+12,28-05-2019 00:00,XRP/USDT,0.4334,0.4611,0.4176,0.44877,245797208.7,107876505.1,198648
1.55892E+12,27-05-2019 00:00,XRP/USDT,0.40364,0.44645,0.399,0.43331,198385219.3,83039407.86,174482
1.55883E+12,26-05-2019 00:00,XRP/USDT,0.38526,0.41368,0.373,0.40372,96380922,37756572.67,86612
1.55874E+12,25-05-2019 00:00,XRP/USDT,0.38286,0.393,0.37941,0.3852,74444217.1,28713578.95,70130
1.55866E+12,24-05-2019 00:00,XRP/USDT,0.37989,0.39375,0.36982,0.38286,128350309.9,49275420.86,114678
1.55857E+12,23-05-2019 00:00,XRP/USDT,0.37171,0.38269,0.36091,0.37956,123020941.9,45712569.71,108145
1.55848E+12,22-05-2019 00:00,XRP/USDT,0.39515,0.4111,0.366,0.37183,163758384.8,63767561.92,141977
1.5584E+12,21-05-2019 00:00,XRP/USDT,0.39629,0.40738,0.3853,0.39524,136551127.7,53950488.33,132143
1.55831E+12,20-05-2019 00:00,XRP/USDT,0.41612,0.41647,0.37812,0.39636,186638980.5,73954519.42,171025
1.55822E+12,19-05-2019 00:00,XRP/USDT,0.37178,0.42796,0.37,0.41631,242837597.6,97668099.31,210688
1.55814E+12,18-05-2019 00:00,XRP/USDT,0.38858,0.39598,0.3634,0.37183,147757619.6,55731993.67,135377
1.55805E+12,17-05-2019 00:00,XRP/USDT,0.41891,0.42394,0.3585,0.38862,348570589.6,133157321.5,271369
1.55796E+12,16-05-2019 00:00,XRP/USDT,0.45723,0.479,0.39334,0.41876,456302195.7,197563549,333616
1.55788E+12,15-05-2019 00:00,XRP/USDT,0.409,0.467,0.40737,0.45734,281029374.4,122406943.5,186963
1.55779E+12,14-05-2019 00:00,XRP/USDT,0.32385,0.4362,0.32199,0.409,602192165.3,233868919.3,382984
1.55771E+12,13-05-2019 00:00,XRP/USDT,0.31014,0.329,0.30785,0.32409,135144821.2,43588295.04,117892
1.55762E+12,12-05-2019 00:00,XRP/USDT,0.31703,0.32992,0.30233,0.31016,142010500.4,44648222.81,142925
1.55753E+12,11-05-2019 00:00,XRP/USDT,0.29877,0.3372,0.29801,0.31724,191745220,60813200.23,168786
1.55745E+12,10-05-2019 00:00,XRP/USDT,0.29475,0.30198,0.29061,0.29881,49685072.4,14747914.74,78664
1.55736E+12,09-05-2019 00:00,XRP/USDT,0.29957,0.30198,0.29195,0.29488,43626389.8,12951571.85,64450
1.55727E+12,08-05-2019 00:00,XRP/USDT,0.29843,0.30275,0.29567,0.29958,34177808.2,10250241.42,51336
1.55719E+12,07-05-2019 00:00,XRP/USDT,0.30284,0.30726,0.29712,0.29819,57173886.2,17309502.39,69373
1.5571E+12,06-05-2019 00:00,XRP/USDT,0.30044,0.30751,0.29479,0.30283,51001442.8,15374911.62,62586
1.55701E+12,05-05-2019 00:00,XRP/USDT,0.30293,0.305,0.29892,0.30044,30103928.8,9074790.741,52064
1.55693E+12,04-05-2019 00:00,XRP/USDT,0.30792,0.31856,0.29634,0.30305,66819936.9,20447567.12,78431
1.55684E+12,03-05-2019 00:00,XRP/USDT,0.30206,0.31053,0.3003,0.30784,69197287.9,21177888.51,79973
1.55676E+12,02-05-2019 00:00,XRP/USDT,0.30313,0.30478,0.30072,0.30205,33326988.7,10088286.69,51512
1.55667E+12,01-05-2019 00:00,XRP/USDT,0.30855,0.31,0.29992,0.30304,48514885.7,14743040.14,62998
1.55658E+12,30-04-2019 00:00,XRP/USDT,0.29313,0.31249,0.29154,0.3087,79732128.9,24312231.57,84159
1.5565E+12,29-04-2019 00:00,XRP/USDT,0.29948,0.30161,0.28959,0.29323,40369249.3,11919113.76,50409
1.55641E+12,28-04-2019 00:00,XRP/USDT,0.29942,0.30278,0.29535,0.29946,27792665.6,8317449.559,39891
1.55632E+12,27-04-2019 00:00,XRP/USDT,0.3034,0.30499,0.2975,0.29928,32921334.6,9887345.47,44419
1.55624E+12,26-04-2019 00:00,XRP/USDT,0.29162,0.30491,0.28839,0.3035,72046167.9,21424107.75,76073
1.55615E+12,25-04-2019 00:00,XRP/USDT,0.29971,0.30581,0.28455,0.29161,89489236.1,26604585.69,84302
1.55606E+12,24-04-2019 00:00,XRP/USDT,0.31802,0.31989,0.2888,0.29963,117021557.4,35150213.67,104260
1.55598E+12,23-04-2019 00:00,XRP/USDT,0.32232,0.32647,0.31684,0.31807,54953934,17746937.17,62109
1.55589E+12,22-04-2019 00:00,XRP/USDT,0.31972,0.3306,0.31624,0.32252,66794738.7,21587169.33,65901
1.5558E+12,21-04-2019 00:00,XRP/USDT,0.32673,0.32815,0.31356,0.31963,56724369.4,18142346.66,61037
1.55572E+12,20-04-2019 00:00,XRP/USDT,0.33008,0.33241,0.321,0.32668,50641661.9,16621332.27,51440
1.55563E+12,19-04-2019 00:00,XRP/USDT,0.33525,0.33537,0.32606,0.32999,56599475.8,18667104.95,54644
1.55555E+12,18-04-2019 00:00,XRP/USDT,0.33435,0.34671,0.33116,0.33533,89265139.5,30166552.68,74098
1.55546E+12,17-04-2019 00:00,XRP/USDT,0.324,0.341,0.319,0.33436,104205590.3,34394029.84,85665
1.55537E+12,16-04-2019 00:00,XRP/USDT,0.31889,0.325,0.31541,0.32379,43657398.1,13974983,38362
1.55529E+12,15-04-2019 00:00,XRP/USDT,0.32761,0.33184,0.31311,0.31905,60520268.3,19512733.39,54094
1.5552E+12,14-04-2019 00:00,XRP/USDT,0.32459,0.33,0.32121,0.32762,36641180.9,11897726.92,38224
1.55511E+12,13-04-2019 00:00,XRP/USDT,0.32314,0.3359,0.31936,0.32458,67170066.4,21933335.56,59615
1.55503E+12,12-04-2019 00:00,XRP/USDT,0.3271,0.3282,0.31391,0.32325,72144027.4,23275540.85,66068
1.55494E+12,11-04-2019 00:00,XRP/USDT,0.3535,0.35377,0.3191,0.32705,141965465.9,46956927.98,113160
1.55485E+12,10-04-2019 00:00,XRP/USDT,0.34728,0.3578,0.34608,0.35345,75219953.7,26594313.52,75488
1.55477E+12,09-04-2019 00:00,XRP/USDT,0.35558,0.35574,0.34385,0.34732,68738132.8,23969116.48,72785
1.55468E+12,08-04-2019 00:00,XRP/USDT,0.36149,0.37012,0.34365,0.35568,128130260.7,45648808.5,120076
1.5546E+12,07-04-2019 00:00,XRP/USDT,0.35267,0.367,0.35041,0.3612,110132996.9,39597409.59,99902
1.55451E+12,06-04-2019 00:00,XRP/USDT,0.36118,0.36224,0.3461,0.35264,127333234.4,45233281.72,112820
1.55442E+12,05-04-2019 00:00,XRP/USDT,0.32996,0.37999,0.32994,0.3613,277642035.5,100621892.7,216258
1.55434E+12,04-04-2019 00:00,XRP/USDT,0.34022,0.34669,0.325,0.32996,142045982.4,47714820.7,134293
1.55425E+12,03-04-2019 00:00,XRP/USDT,0.3505,0.3705,0.32354,0.34022,317885933,113046169.8,242363
1.55416E+12,02-04-2019 00:00,XRP/USDT,0.31249,0.35571,0.3115,0.3505,254825056.8,84753414.78,184258
1.55408E+12,01-04-2019 00:00,XRP/USDT,0.30889,0.31455,0.30739,0.31248,43573420.6,13587510.98,45109
1.55399E+12,31-03-2019 00:00,XRP/USDT,0.31092,0.31168,0.30718,0.30889,31804560,9842096.875,37012
1.5539E+12,30-03-2019 00:00,XRP/USDT,0.30775,0.31834,0.30687,0.31107,66842364.5,20896399.78,62859
1.55382E+12,29-03-2019 00:00,XRP/USDT,0.30603,0.31042,0.30475,0.30774,52565413.4,16151708.19,52467
1.55373E+12,28-03-2019 00:00,XRP/USDT,0.30986,0.31012,0.30418,0.30604,33354763.4,10226441.24,39530
1.55364E+12,27-03-2019 00:00,XRP/USDT,0.303,0.31097,0.30055,0.31012,55385680.1,16995861.11,57231
1.55356E+12,26-03-2019 00:00,XRP/USDT,0.30296,0.30384,0.294,0.30302,45108158.9,13503616.09,49269
1.55347E+12,25-03-2019 00:00,XRP/USDT,0.30792,0.308,0.3,0.3031,47533457.4,14470205.13,50480
1.55339E+12,24-03-2019 00:00,XRP/USDT,0.31174,0.31186,0.30471,0.30787,34884060.5,10758082.15,39103
1.5533E+12,23-03-2019 00:00,XRP/USDT,0.31041,0.31264,0.30883,0.31182,35555914.1,11050754.53,39272
1.55321E+12,22-03-2019 00:00,XRP/USDT,0.30965,0.31262,0.30642,0.31041,40997646.8,12708277.25,47521
1.55313E+12,21-03-2019 00:00,XRP/USDT,0.3178,0.31915,0.29,0.30965,68244170.4,21207636.16,67223
1.55304E+12,20-03-2019 00:00,XRP/USDT,0.31581,0.32275,0.3115,0.31779,61071284,19305865.15,58354
1.55295E+12,19-03-2019 00:00,XRP/USDT,0.31451,0.3166,0.3125,0.31594,37937661.9,11923966.97,43894
1.55287E+12,18-03-2019 00:00,XRP/USDT,0.31546,0.32,0.31135,0.31452,46830749.7,14758458.44,48291
1.55278E+12,17-03-2019 00:00,XRP/USDT,0.31866,0.31892,0.314,0.3154,33510613.2,10588464.5,40297
1.55269E+12,16-03-2019 00:00,XRP/USDT,0.31485,0.323,0.31465,0.31868,59414487.2,18942070.28,64557
1.55261E+12,15-03-2019 00:00,XRP/USDT,0.31131,0.31678,0.3107,0.31473,40022943.7,12556120.53,45084
1.55252E+12,14-03-2019 00:00,XRP/USDT,0.31345,0.31654,0.30585,0.31131,54311189.1,16915000.62,57351
1.55244E+12,13-03-2019 00:00,XRP/USDT,0.3103,0.32555,0.30733,0.31332,78566025.5,24765674.35,70639
1.55235E+12,12-03-2019 00:00,XRP/USDT,0.30991,0.31204,0.30766,0.31031,34008792.9,10562743.78,37834
1.55226E+12,11-03-2019 00:00,XRP/USDT,0.31279,0.315,0.30658,0.30992,51679569.6,16045274.79,53810
1.55218E+12,10-03-2019 00:00,XRP/USDT,0.31395,0.31705,0.30905,0.31289,43024192.8,13461275.94,49031
1.55209E+12,09-03-2019 00:00,XRP/USDT,0.3078,0.319,0.3068,0.31389,60052162,18838307.48,64710
1.552E+12,08-03-2019 00:00,XRP/USDT,0.31324,0.316,0.305,0.30775,52311973,16277504.81,57754
1.55192E+12,07-03-2019 00:00,XRP/USDT,0.31628,0.31936,0.3124,0.31311,51060315.9,16092143.11,59083
1.55183E+12,06-03-2019 00:00,XRP/USDT,0.31473,0.32186,0.3095,0.31629,69108469.9,21761325.64,68602
1.55174E+12,05-03-2019 00:00,XRP/USDT,0.30197,0.31787,0.3008,0.31471,65812161.6,20428224.51,65306
1.55166E+12,04-03-2019 00:00,XRP/USDT,0.31115,0.31222,0.29728,0.30207,54554165.3,16547698.38,57629
1.55157E+12,03-03-2019 00:00,XRP/USDT,0.31389,0.31542,0.308,0.31114,35107981,10959710.2,39242
1.55148E+12,02-03-2019 00:00,XRP/USDT,0.31565,0.31819,0.30993,0.31382,49884108,15647042.15,56696
1.5514E+12,01-03-2019 00:00,XRP/USDT,0.31386,0.32354,0.31146,0.31564,82928007.7,26450566.43,75705
1.55131E+12,28-02-2019 00:00,XRP/USDT,0.31054,0.31771,0.30602,0.3139,82235972.7,25649682.97,79418
1.55123E+12,27-02-2019 00:00,XRP/USDT,0.31663,0.31874,0.30076,0.31067,86042683.7,26836386.61,81307
1.55114E+12,26-02-2019 00:00,XRP/USDT,0.3274,0.33502,0.31334,0.31658,156768298.4,50296752.49,139027
1.55105E+12,25-02-2019 00:00,XRP/USDT,0.29757,0.33975,0.29672,0.32731,198793053.8,63766205.88,157915
1.55097E+12,24-02-2019 00:00,XRP/USDT,0.33201,0.34345,0.29371,0.29757,168785982.4,53774945.9,140982
1.55088E+12,23-02-2019 00:00,XRP/USDT,0.32102,0.33395,0.31753,0.33201,65573265.4,21374994.02,64349
1.55079E+12,22-02-2019 00:00,XRP/USDT,0.32064,0.32333,0.31352,0.32105,47070036.8,15075900.29,58278
1.55071E+12,21-02-2019 00:00,XRP/USDT,0.33139,0.33297,0.31688,0.3207,74728496.6,24112948.14,78855
1.55062E+12,20-02-2019 00:00,XRP/USDT,0.3225,0.33476,0.3166,0.3315,103063793.8,33620034.42,115042
1.55053E+12,19-02-2019 00:00,XRP/USDT,0.32188,0.34777,0.31807,0.32238,198102626.4,65840466.22,178712
1.55045E+12,18-02-2019 00:00,XRP/USDT,0.3031,0.32862,0.30177,0.32194,172763975.2,54465043.95,151258
1.55036E+12,17-02-2019 00:00,XRP/USDT,0.30084,0.308,0.29849,0.30318,49930873.1,15070219.15,47749
1.55028E+12,16-02-2019 00:00,XRP/USDT,0.30195,0.30408,0.2997,0.30077,31126221.9,9391385.05,39518
1.55019E+12,15-02-2019 00:00,XRP/USDT,0.30082,0.30646,0.296,0.30194,35931398.3,10832503.23,47728
1.5501E+12,14-02-2019 00:00,XRP/USDT,0.30387,0.30556,0.29975,0.30081,38757408.1,11729954.92,47821
1.55002E+12,13-02-2019 00:00,XRP/USDT,0.3051,0.31373,0.30113,0.30382,54722420.4,16721771.67,61469
1.54993E+12,12-02-2019 00:00,XRP/USDT,0.30243,0.30842,0.29625,0.30514,50915657.1,15358313.92,57603
1.54984E+12,11-02-2019 00:00,XRP/USDT,0.30985,0.3103,0.30136,0.30255,41900510.2,12728464.02,62422
1.54976E+12,10-02-2019 00:00,XRP/USDT,0.31218,0.31286,0.29829,0.30988,65487258,19934978.57,76282
1.54967E+12,09-02-2019 00:00,XRP/USDT,0.31195,0.3164,0.30719,0.31215,65169202.2,20290088.7,77622
1.54958E+12,08-02-2019 00:00,XRP/USDT,0.29146,0.32129,0.28908,0.31205,93896197,28641390.67,99364
1.5495E+12,07-02-2019 00:00,XRP/USDT,0.28934,0.29469,0.28913,0.29145,32936661.6,9626719.691,45452
1.54941E+12,06-02-2019 00:00,XRP/USDT,0.29972,0.30101,0.28809,0.2894,60630230.6,17718861.64,69378
1.54932E+12,05-02-2019 00:00,XRP/USDT,0.29932,0.30225,0.29642,0.29972,53121022,15853498.13,54759
1.54924E+12,04-02-2019 00:00,XRP/USDT,0.30204,0.30566,0.29736,0.29939,44235957.5,13325536.77,51641
1.54915E+12,03-02-2019 00:00,XRP/USDT,0.31042,0.31215,0.289,0.30219,55823769.6,16968204.22,59432
1.54907E+12,02-02-2019 00:00,XRP/USDT,0.30628,0.31377,0.30428,0.3103,44389361.1,13640816.1,53361
1.54898E+12,01-02-2019 00:00,XRP/USDT,0.3092,0.31197,0.295,0.30624,87742017.5,26700174.28,93872
1.54889E+12,31-01-2019 00:00,XRP/USDT,0.32118,0.3358,0.30349,0.30911,173326720.7,54812345.83,148816
1.54881E+12,30-01-2019 00:00,XRP/USDT,0.28694,0.32646,0.28447,0.32109,135161854,42202164.52,114127
1.54872E+12,29-01-2019 00:00,XRP/USDT,0.29223,0.294,0.28126,0.28693,46228128.9,13311591.58,57922
1.54863E+12,28-01-2019 00:00,XRP/USDT,0.30653,0.30767,0.28089,0.29223,86788557,25369158.23,84364
1.54855E+12,27-01-2019 00:00,XRP/USDT,0.3126,0.31409,0.30272,0.30646,40448660.6,12492573.54,46839
1.54846E+12,26-01-2019 00:00,XRP/USDT,0.314,0.31887,0.3119,0.31258,27927773.9,8782194.111,37734
1.54837E+12,25-01-2019 00:00,XRP/USDT,0.31584,0.31698,0.31,0.31384,23989294.4,7528099.419,36598
1.54829E+12,24-01-2019 00:00,XRP/USDT,0.31422,0.31795,0.31255,0.31593,27176617.3,8561556.634,38617
1.5482E+12,23-01-2019 00:00,XRP/USDT,0.31762,0.31933,0.312,0.31415,37351681.3,11800940.37,47968
1.54812E+12,22-01-2019 00:00,XRP/USDT,0.31766,0.3202,0.30611,0.31762,51740083.2,16317684.23,60138
1.54803E+12,21-01-2019 00:00,XRP/USDT,0.31697,0.32163,0.3127,0.31767,29721620.1,9416171.524,43779
1.54794E+12,20-01-2019 00:00,XRP/USDT,0.32672,0.32861,0.31089,0.3168,40593702.6,12957741.17,48146
1.54786E+12,19-01-2019 00:00,XRP/USDT,0.32042,0.3325,0.31927,0.3267,43414969.4,14172186.91,50888
1.54777E+12,18-01-2019 00:00,XRP/USDT,0.32468,0.32548,0.3161,0.32036,31990322.9,10280587.42,44455
1.54768E+12,17-01-2019 00:00,XRP/USDT,0.3258,0.3284,0.31926,0.32489,46482575.6,15050768.29,58968
1.5476E+12,16-01-2019 00:00,XRP/USDT,0.32154,0.33196,0.3201,0.3257,48151576.2,15670242.95,59556
1.54751E+12,15-01-2019 00:00,XRP/USDT,0.3286,0.33176,0.31606,0.3215,54164499.2,17587679.76,64871
1.54742E+12,14-01-2019 00:00,XRP/USDT,0.31139,0.33593,0.31115,0.32871,65175057.4,21107405.23,71026
1.54734E+12,13-01-2019 00:00,XRP/USDT,0.32554,0.32953,0.30796,0.31132,56198037.6,17845500.58,59856
1.54725E+12,12-01-2019 00:00,XRP/USDT,0.3258,0.32977,0.32071,0.32557,38674176.1,12579459.69,54644
1.54716E+12,11-01-2019 00:00,XRP/USDT,0.32464,0.33418,0.31559,0.3258,74955650.2,24412830.45,94037
1.54708E+12,10-01-2019 00:00,XRP/USDT,0.36479,0.37963,0.315,0.32464,182432057.4,63015215.64,152574
1.54699E+12,09-01-2019 00:00,XRP/USDT,0.36073,0.36919,0.35775,0.3648,67288168.8,24400079.84,71907
1.54691E+12,08-01-2019 00:00,XRP/USDT,0.36015,0.36796,0.3545,0.36073,67790037.4,24413973.84,69400
1.54682E+12,07-01-2019 00:00,XRP/USDT,0.36042,0.37218,0.35701,0.36022,70715569,25665344.46,73648
1.54673E+12,06-01-2019 00:00,XRP/USDT,0.34851,0.36446,0.34542,0.36042,63015691.4,22444101.91,66421
1.54665E+12,05-01-2019 00:00,XRP/USDT,0.35303,0.35981,0.345,0.34851,53463920.9,18885957.01,60623
1.54656E+12,04-01-2019 00:00,XRP/USDT,0.35255,0.358,0.34385,0.35308,51976479.9,18261381.09,58174
1.54647E+12,03-01-2019 00:00,XRP/USDT,0.3686,0.3691,0.34778,0.3524,61459149.9,21962305.24,64440
1.54639E+12,02-01-2019 00:00,XRP/USDT,0.36057,0.3745,0.3535,0.36882,74162520.5,27033811.67,73217
1.5463E+12,01-01-2019 00:00,XRP/USDT,0.34864,0.36111,0.34533,0.3608,41061397.6,14481148.63,44289
1.54621E+12,31-12-2018 00:00,XRP/USDT,0.36488,0.36932,0.3435,0.34849,70308054.1,24879457.07,68146
1.54613E+12,30-12-2018 00:00,XRP/USDT,0.35622,0.36578,0.3508,0.36489,66395531.2,23862549.57,73672
1.54604E+12,29-12-2018 00:00,XRP/USDT,0.37017,0.37913,0.35103,0.35593,105406488.5,38674353.1,100154
1.54596E+12,28-12-2018 00:00,XRP/USDT,0.3337,0.37559,0.32823,0.36997,133220344.3,47303924,112497
1.54587E+12,27-12-2018 00:00,XRP/USDT,0.37298,0.375,0.325,0.33368,113118482.1,39617938.89,95303
1.54578E+12,26-12-2018 00:00,XRP/USDT,0.37599,0.38942,0.35327,0.37253,115977475.4,43003343.75,108072
1.5457E+12,25-12-2018 00:00,XRP/USDT,0.40075,0.40399,0.36,0.37598,190479475.6,71154490.39,159217
1.54561E+12,24-12-2018 00:00,XRP/USDT,0.36691,0.45,0.36665,0.40092,308763465.2,127757383,232374
1.54552E+12,23-12-2018 00:00,XRP/USDT,0.35645,0.37784,0.35407,0.3669,83342114.3,30424677.07,76601
1.54544E+12,22-12-2018 00:00,XRP/USDT,0.35405,0.36,0.34383,0.35644,68501560.8,24066090.38,63823
1.54535E+12,21-12-2018 00:00,XRP/USDT,0.37228,0.383,0.34584,0.35428,141255512.3,51393412.29,114072
1.54526E+12,20-12-2018 00:00,XRP/USDT,0.34468,0.38368,0.339,0.37228,190801771.6,69774455.42,150844
1.54518E+12,19-12-2018 00:00,XRP/USDT,0.34979,0.39265,0.34165,0.34468,238920130.5,87014869.31,176074
1.54509E+12,18-12-2018 00:00,XRP/USDT,0.32721,0.3498,0.32149,0.34979,166459905.1,55469101.63,127305
1.545E+12,17-12-2018 00:00,XRP/USDT,0.28669,0.337,0.285,0.32721,129250477.5,40390343.94,90715
1.54492E+12,16-12-2018 00:00,XRP/USDT,0.28421,0.2954,0.28312,0.28669,43951184.1,12725450.07,35222
1.54483E+12,15-12-2018 00:00,XRP/USDT,0.28803,0.29149,0.2805,0.28422,38261672.5,10918212.33,33453
1.54475E+12,14-12-2018 00:00,XRP/USDT,0.29916,0.3008,0.28312,0.28816,47556494.8,13894996.77,38394
1.54466E+12,13-12-2018 00:00,XRP/USDT,0.30463,0.30569,0.29558,0.29934,42978785,12946520.97,31266
1.54457E+12,12-12-2018 00:00,XRP/USDT,0.29905,0.31064,0.2971,0.30463,48158835.8,14652586.09,37265
1.54449E+12,11-12-2018 00:00,XRP/USDT,0.2995,0.31,0.29396,0.29904,52196740,15657313.11,39647
1.5444E+12,10-12-2018 00:00,XRP/USDT,0.30944,0.31377,0.29424,0.29956,59077810.9,17855538.98,42343
1.54431E+12,09-12-2018 00:00,XRP/USDT,0.30247,0.31965,0.2983,0.30914,63609809.9,19615781.38,44521
1.54423E+12,08-12-2018 00:00,XRP/USDT,0.30114,0.325,0.29117,0.30247,91555422.9,27867470.99,63846
1.54414E+12,07-12-2018 00:00,XRP/USDT,0.30959,0.312,0.2865,0.30114,128448766.2,38612235.21,87129
1.54405E+12,06-12-2018 00:00,XRP/USDT,0.33906,0.3455,0.30671,0.30919,83574815,27575889.96,58042
1.54397E+12,05-12-2018 00:00,XRP/USDT,0.35235,0.361,0.338,0.3395,56281559.4,19480367.08,41717
1.54388E+12,04-12-2018 00:00,XRP/USDT,0.34827,0.36255,0.33913,0.35231,59867337.7,21146929.52,49309
1.5438E+12,03-12-2018 00:00,XRP/USDT,0.36974,0.371,0.34553,0.34827,57538980.4,20563351.66,43290
1.54371E+12,02-12-2018 00:00,XRP/USDT,0.372,0.3799,0.366,0.36963,43193884.2,16049727.05,36328
1.54362E+12,01-12-2018 00:00,XRP/USDT,0.36492,0.379,0.35617,0.37205,58583664.8,21666243.08,49368
1.54354E+12,30-11-2018 00:00,XRP/USDT,0.38148,0.38331,0.355,0.36466,82213339.6,30275595.93,56516
1.54345E+12,29-11-2018 00:00,XRP/USDT,0.3922,0.395,0.37072,0.38149,106959084.6,40905765.74,75894
1.54336E+12,28-11-2018 00:00,XRP/USDT,0.36476,0.40319,0.36476,0.39203,157732401,60683360.71,91369
1.54328E+12,27-11-2018 00:00,XRP/USDT,0.3634,0.376,0.34634,0.365,149919921.1,53689154.84,87519
1.54319E+12,26-11-2018 00:00,XRP/USDT,0.38186,0.39999,0.34625,0.36354,267557884.2,99598875.41,145831
1.5431E+12,25-11-2018 00:00,XRP/USDT,0.37977,0.39639,0.32802,0.382,322162714.6,115190759.7,175085
1.54302E+12,24-11-2018 00:00,XRP/USDT,0.41461,0.42878,0.37001,0.37982,160389596,64453203.55,99431
1.54293E+12,23-11-2018 00:00,XRP/USDT,0.42766,0.44376,0.39674,0.41447,161040318.2,66739393.24,104172
1.54284E+12,22-11-2018 00:00,XRP/USDT,0.45345,0.45785,0.424,0.42831,91671173.8,40666439.24,64541
1.54276E+12,21-11-2018 00:00,XRP/USDT,0.44285,0.46947,0.41933,0.45367,189645261.1,84499550.42,123793
1.54267E+12,20-11-2018 00:00,XRP/USDT,0.48235,0.50865,0.4095,0.44285,325286452.6,150503910.8,221361
1.54259E+12,19-11-2018 00:00,XRP/USDT,0.51608,0.51695,0.4645,0.4825,245733373.5,120441930.5,157260
1.5425E+12,18-11-2018 00:00,XRP/USDT,0.49815,0.532,0.49537,0.51611,133560299.2,68787303.16,96328
1.54241E+12,17-11-2018 00:00,XRP/USDT,0.47805,0.505,0.46939,0.49813,95437797.3,46418055.3,66323
1.54233E+12,16-11-2018 00:00,XRP/USDT,0.48931,0.49568,0.46382,0.47765,114883969.7,54906996.35,80023
1.54224E+12,15-11-2018 00:00,XRP/USDT,0.48461,0.4947,0.4311,0.48931,176221131,82146492.14,122599
1.54215E+12,14-11-2018 00:00,XRP/USDT,0.51817,0.52012,0.422,0.4846,158164446.3,74598758.62,105991
1.54207E+12,13-11-2018 00:00,XRP/USDT,0.52403,0.53464,0.51111,0.51736,66199009.7,34723582.97,52170
1.54198E+12,12-11-2018 00:00,XRP/USDT,0.51018,0.53499,0.50521,0.5245,51147716.5,26656295.26,40657
1.54189E+12,11-11-2018 00:00,XRP/USDT,0.50941,0.51233,0.49764,0.51019,28362231.8,14359756.77,21970
1.54181E+12,10-11-2018 00:00,XRP/USDT,0.50463,0.51748,0.5027,0.50956,33178374.5,16924543.91,27480
1.54172E+12,09-11-2018 00:00,XRP/USDT,0.49713,0.5227,0.496,0.5044,61996751.7,31436298.02,46795
